date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,has_ot,gap,prod_cat
2015-01-24,4,sewing,Saturday,10,0.75,22.52,1332.0,10080,69,0.0,0,0,56.0,0.80062987,True,0.050629869999999966,3
2015-01-24,4,sewing,Saturday,6,0.8,11.61,1009.0,5640,63,0.0,0,0,32.0,0.800537143,True,0.0005371429999999622,3
2015-01-24,4,sewing,Saturday,3,0.75,22.52,1266.0,10260,69,0.0,0,0,57.0,0.80035194,True,0.050351939999999984,3
2015-01-24,4,sewing,Saturday,12,0.75,15.26,1316.0,6120,40,0.0,0,0,34.0,0.750079323,True,7.932300000002002e-05,2
2015-01-24,4,sewing,Saturday,11,0.75,42.97,1282.0,10260,56,0.0,0,0,57.0,0.750041201,True,4.120100000004623e-05,2
2015-01-24,4,sewing,Saturday,5,0.7,20.4,1382.0,10440,50,0.0,0,0,58.0,0.700250784,True,0.0002507840000000039,2
2015-01-24,4,finishing,Saturday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.651515152,True,-0.09848484800000001,1
2015-01-24,4,sewing,Saturday,7,0.65,22.52,1295.0,10170,26,0.0,0,0,56.5,0.650416734,True,0.0004167339999999742,1
2015-01-24,4,sewing,Saturday,9,0.6,29.12,925.0,6660,23,0.0,0,0,58.0,0.600125217,True,0.0001252170000000108,1
2015-01-24,4,finishing,Saturday,2,0.75,3.94,0.0,1440,0,0.0,0,0,8.0,0.578314394,True,-0.17168560600000005,1
2015-01-24,4,finishing,Saturday,1,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,0.578314394,True,-0.121685606,1
2015-01-24,4,sewing,Saturday,8,0.35,15.09,1448.0,9360,23,0.0,0,0,52.0,0.34998951,True,-1.0489999999974131e-05,1
2015-01-24,4,finishing,Saturday,9,0.6,3.94,0.0,1440,0,0.0,0,0,8.0,0.261174242,True,-0.338825758,1
2015-01-25,4,finishing,Sunday,5,0.7,4.15,0.0,3060,0,0.0,0,0,17.0,0.973796791,True,0.2737967910000001,4
2015-01-25,4,finishing,Sunday,2,0.75,3.94,0.0,1440,0,0.0,0,0,8.0,0.970075758,True,0.220075758,4
2015-01-25,4,finishing,Sunday,1,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,0.970075758,True,0.27007575800000005,4
2015-01-25,4,finishing,Sunday,3,0.75,3.94,0.0,1620,0,0.0,0,0,9.0,0.961784512,True,0.21178451200000004,4
2015-01-25,4,finishing,Sunday,10,0.75,3.94,0.0,3420,0,0.0,0,0,19.0,0.955151515,True,0.20515151499999995,4
2015-01-25,4,finishing,Sunday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.952020202,True,0.20202020200000004,4
2015-01-25,4,sewing,Sunday,4,0.75,22.52,867.0,10260,94,0.0,0,0,57.0,0.900321106,True,0.15032110600000004,4
2015-01-25,4,sewing,Sunday,2,0.75,22.94,1636.0,10530,81,0.0,0,0,58.5,0.850223776,True,0.10022377599999999,3
2015-01-25,4,sewing,Sunday,1,0.7,22.94,1682.0,10530,75,0.0,0,0,58.5,0.800909609,True,0.10090960900000001,3
2015-01-25,4,sewing,Sunday,3,0.75,22.52,1495.0,10350,55,0.0,0,0,57.5,0.800513307,True,0.05051330700000001,3
2015-01-25,4,sewing,Sunday,6,0.8,11.61,1181.0,5760,63,0.0,0,0,32.0,0.800386364,True,0.0003863639999999169,3
2015-01-25,4,sewing,Sunday,10,0.75,22.52,1413.0,10080,69,0.0,0,0,56.0,0.800020563,True,0.05002056300000002,3
2015-01-25,4,finishing,Sunday,7,0.65,3.94,0.0,2520,0,0.0,0,0,14.0,0.749188312,True,0.099188312,2
2015-01-25,4,sewing,Sunday,7,0.7,22.52,360.0,10170,40,0.0,0,0,56.5,0.7005417,True,0.0005417000000000893,2
2015-01-25,4,sewing,Sunday,12,0.7,15.26,1296.0,6120,40,0.0,0,0,34.0,0.70043672,True,0.00043672000000005706,2
2015-01-25,4,sewing,Sunday,5,0.7,20.4,1217.0,10440,50,0.0,0,0,58.0,0.700250784,True,0.0002507840000000039,2
2015-01-25,4,sewing,Sunday,9,0.65,29.12,1086.0,10440,26,0.0,0,0,58.0,0.650407524,True,0.00040752399999999245,1
2015-01-25,4,finishing,Sunday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.618181818,True,-0.0818181819999999,1
2015-01-25,4,sewing,Sunday,11,0.75,42.97,532.0,10260,40,0.0,0,0,57.0,0.59114168,True,-0.15885832,1
2015-01-25,4,sewing,Sunday,8,0.5,15.09,1557.0,720,23,0.0,0,0,52.0,0.500061916,True,6.191600000005071e-05,1
2015-01-25,4,finishing,Sunday,8,0.8,2.9,0.0,720,0,0.0,0,0,4.0,0.329545455,True,-0.47045454500000006,1
2015-01-26,4,finishing,Monday,3,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,1.059621212,True,0.3096212119999999,4
2015-01-26,4,finishing,Monday,10,0.75,3.94,0.0,3780,0,0.0,0,0,21.0,0.997792208,True,0.247792208,4
2015-01-26,4,finishing,Monday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.963699495,True,0.21369949499999996,4
2015-01-26,4,finishing,Monday,5,0.7,4.15,0.0,2700,0,0.0,0,0,15.0,0.959191919,True,0.25919191900000005,4
2015-01-26,4,finishing,Monday,2,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,0.910378788,True,0.16037878800000005,4
2015-01-26,4,finishing,Monday,1,0.7,3.94,0.0,1800,0,0.0,0,0,10.0,0.910378788,True,0.2103787880000001,4
2015-01-26,4,sewing,Monday,4,0.8,22.52,1016.0,10170,60,0.0,0,0,56.5,0.850312684,True,0.050312683999999996,3
2015-01-26,4,sewing,Monday,6,0.8,11.61,1072.0,5760,50,0.0,0,0,32.0,0.800386364,True,0.0003863639999999169,3
2015-01-26,4,sewing,Monday,3,0.75,22.52,1584.0,10260,69,0.0,0,0,57.0,0.80035194,True,0.050351939999999984,3
2015-01-26,4,sewing,Monday,2,0.75,22.94,1764.0,10260,55,0.0,0,0,57.0,0.800034024,True,0.05003402400000001,3
2015-01-26,4,sewing,Monday,1,0.7,22.94,1745.0,10440,60,0.0,0,0,58.0,0.800023511,True,0.10002351100000006,3
2015-01-26,4,sewing,Monday,10,0.75,22.52,1250.0,10080,55,0.0,0,0,56.0,0.800020563,True,0.05002056300000002,3
2015-01-26,4,finishing,Monday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.769292929,True,0.06929292900000006,2
2015-01-26,4,sewing,Monday,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58.0,0.750031447,True,3.1447000000017766e-05,2
2015-01-26,4,sewing,Monday,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58.0,0.70061442,True,0.0006144200000000044,2
2015-01-26,4,sewing,Monday,12,0.7,15.26,1337.0,6120,40,0.0,0,0,34.0,0.70043672,True,0.00043672000000005706,2
2015-01-26,4,finishing,Monday,7,0.65,3.94,0.0,1440,0,0.0,0,0,8.0,0.646306818,True,-0.003693182000000017,1
2015-01-26,4,sewing,Monday,8,0.6,15.09,1519.0,360,23,0.0,0,0,52.0,0.600143365,True,0.0001433650000000064,1
2015-01-26,4,sewing,Monday,11,0.35,28.08,749.0,10260,23,0.0,0,0,57.0,0.350066986,True,6.698600000004662e-05,1
2015-01-27,4,sewing,Tuesday,2,0.75,22.52,1635.0,6840,119,0.0,0,0,57.0,1.000230409,True,0.25023040900000004,4
2015-01-27,4,sewing,Tuesday,3,0.75,22.52,1299.0,6840,119,0.0,0,0,57.0,1.000230409,True,0.25023040900000004,4
2015-01-27,4,finishing,Tuesday,10,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.979527778,True,0.17952777799999997,4
2015-01-27,4,finishing,Tuesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.940625,True,0.140625,4
2015-01-27,4,finishing,Tuesday,5,0.5,4.15,0.0,1440,0,0.0,0,0,12.0,0.926388889,True,0.42638888900000005,4
2015-01-27,4,sewing,Tuesday,10,0.8,22.52,1134.0,6720,70,0.0,0,0,56.0,0.900129762,True,0.10012976200000001,4
2015-01-27,4,finishing,Tuesday,3,0.75,3.94,0.0,1440,0,0.0,0,0,12.0,0.861875,True,0.11187499999999995,3
2015-01-27,4,sewing,Tuesday,4,0.8,22.52,1106.0,6780,60,0.0,0,0,56.5,0.850312684,True,0.050312683999999996,3
2015-01-27,4,finishing,Tuesday,8,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.845458333,True,0.19545833299999993,3
2015-01-27,4,finishing,Tuesday,12,0.7,4.15,0.0,1080,0,0.0,0,0,9.0,0.823555556,True,0.12355555600000001,3
2015-01-27,4,finishing,Tuesday,7,0.5,4.15,0.0,960,0,0.0,0,0,8.0,0.803541667,True,0.30354166699999996,3
2015-01-27,4,sewing,Tuesday,1,0.75,22.94,1871.0,6960,55,0.0,0,0,58.0,0.800263218,True,0.050263218,3
2015-01-27,4,finishing,Tuesday,2,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.788,True,0.038000000000000034,2
2015-01-27,4,finishing,Tuesday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.77815,True,0.02815000000000001,2
2015-01-27,4,sewing,Tuesday,9,0.7,29.12,1294.0,6960,50,0.0,0,0,58.0,0.700386207,True,0.0003862070000000273,2
2015-01-27,4,sewing,Tuesday,12,0.7,15.26,1462.0,4080,40,0.0,0,0,34.0,0.700164706,True,0.00016470600000006996,2
2015-01-27,4,sewing,Tuesday,8,0.65,15.09,976.0,240,23,0.0,0,0,52.0,0.650307143,True,0.0003071430000000097,1
2015-01-27,4,sewing,Tuesday,6,0.8,30.4,338.0,3840,34,0.0,0,0,32.0,0.622828125,True,-0.1771718750000001,1
2015-01-27,4,finishing,Tuesday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.6225,True,-0.1775,1
2015-01-27,4,sewing,Tuesday,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58.0,0.500035345,True,3.5345000000019944e-05,1
2015-01-27,4,sewing,Tuesday,11,0.5,48.18,1282.0,6480,23,0.0,0,0,54.0,0.37046657,True,-0.12953343,1
2015-01-28,4,sewing,Wednesday,2,0.8,22.52,1559.0,6840,90,0.0,0,0,57.0,1.000230409,True,0.200230409,4
2015-01-28,4,sewing,Wednesday,3,0.8,22.52,1350.0,6840,113,0.0,0,0,57.0,1.000230409,True,0.200230409,4
2015-01-28,4,finishing,Wednesday,6,0.35,2.9,0.0,1800,0,0.0,0,0,15.0,0.977555556,True,0.627555556,4
2015-01-28,4,finishing,Wednesday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.9456,True,0.1956,4
2015-01-28,4,finishing,Wednesday,2,0.8,3.94,0.0,1800,0,0.0,0,0,15.0,0.902222222,True,0.10222222199999997,4
2015-01-28,4,sewing,Wednesday,10,0.8,22.52,1175.0,6720,60,0.0,0,0,56.0,0.850532143,True,0.050532142999999974,3
2015-01-28,4,sewing,Wednesday,1,0.75,22.94,1868.0,6960,81,0.0,0,0,58.0,0.850362069,True,0.100362069,3
2015-01-28,4,finishing,Wednesday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.840533333,True,0.04053333299999995,3
2015-01-28,4,sewing,Wednesday,5,0.6,20.79,1045.0,6960,88,0.0,0,0,58.0,0.800534483,True,0.20053448299999999,3
2015-01-28,4,sewing,Wednesday,4,0.8,22.52,1342.0,6780,50,0.0,0,0,56.5,0.800489676,True,0.0004896759999999389,3
2015-01-28,4,finishing,Wednesday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.755555556,True,0.005555556000000017,2
2015-01-28,4,sewing,Wednesday,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.750593103,True,0.050593103000000084,2
2015-01-28,4,sewing,Wednesday,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.750283333,True,0.00028333300000005224,2
2015-01-28,4,finishing,Wednesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.722638889,True,-0.0773611110000001,2
2015-01-28,4,finishing,Wednesday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.553333333,True,-0.09666666700000004,1
2015-01-28,4,sewing,Wednesday,11,0.5,20.1,1413.0,5880,46,0.0,0,0,54.0,0.500567308,True,0.0005673080000000441,1
2015-01-28,4,sewing,Wednesday,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.467693269,True,-0.23230673099999993,1
2015-01-28,4,sewing,Wednesday,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.437995338,True,0.08799533800000003,1
2015-01-28,4,finishing,Wednesday,7,0.6,3.94,0.0,960,0,0.0,0,0,8.0,0.406354167,True,-0.193645833,1
2015-01-28,4,sewing,Wednesday,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333,True,-0.31466666699999996,1
2015-01-28,4,finishing,Wednesday,11,0.5,2.9,0.0,960,0,0.0,0,0,8.0,0.259375,True,-0.24062499999999998,1
2015-01-29,5,sewing,Thursday,2,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,True,0.200230409,4
2015-01-29,5,finishing,Thursday,4,0.8,4.3,0.0,1200,0,0.0,0,0,10.0,0.989,True,0.18899999999999995,4
2015-01-29,5,sewing,Thursday,3,0.8,22.52,1287.0,6840,100,0.0,0,0,57.0,0.950185965,True,0.15018596499999992,4
2015-01-29,5,sewing,Thursday,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008,True,0.1008,4
2015-01-29,5,sewing,Thursday,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56.0,0.900129762,True,0.10012976200000001,4
2015-01-29,5,finishing,Thursday,6,0.5,2.9,0.0,1200,0,0.0,0,0,10.0,0.899,True,0.399,3
2015-01-29,5,finishing,Thursday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.877552083,True,0.22755208299999996,3
2015-01-29,5,finishing,Thursday,11,0.6,2.9,0.0,960,0,0.0,0,0,8.0,0.864583333,True,0.26458333300000003,3
2015-01-29,5,finishing,Thursday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.85695,True,0.056949999999999945,3
2015-01-29,5,finishing,Thursday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.853666667,True,0.10366666700000005,3
2015-01-29,5,sewing,Thursday,1,0.75,22.94,1579.0,6960,81,0.0,0,0,58.0,0.850362069,True,0.100362069,3
2015-01-29,5,sewing,Thursday,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58.0,0.850170115,True,0.150170115,3
2015-01-29,5,sewing,Thursday,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729,True,0.150473729,3
2015-01-29,5,finishing,Thursday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.773333333,True,-0.02666666700000009,2
2015-01-29,5,sewing,Thursday,12,0.75,15.26,1436.0,4200,45,0.0,0,0,35.0,0.750646667,True,0.0006466670000000452,2
2015-01-29,5,finishing,Thursday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.634666667,True,-0.11533333300000004,1
2015-01-29,5,sewing,Thursday,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761,True,0.0005976100000000262,1
2015-01-29,5,sewing,Thursday,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677,True,0.00011767699999998271,1
2015-01-29,5,finishing,Thursday,3,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.4925,True,-0.30750000000000005,1
2015-01-29,5,sewing,Thursday,7,0.65,23.54,830.0,6600,0,0.0,0,0,55.0,0.48792,True,-0.16208,1
2015-01-31,5,sewing,Saturday,3,0.8,22.52,1136.0,6960,113,0.0,0,0,58.0,1.000457471,True,0.200457471,4
2015-01-31,5,sewing,Saturday,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409,True,0.200230409,4
2015-01-31,5,finishing,Saturday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,True,0.17186666699999997,4
2015-01-31,5,finishing,Saturday,3,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.971866667,True,0.17186666699999997,4
2015-01-31,5,finishing,Saturday,4,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,True,0.17186666699999997,4
2015-01-31,5,finishing,Saturday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,True,0.17186666699999997,4
2015-01-31,5,finishing,Saturday,1,0.75,3.94,0.0,1800,0,0.0,0,0,15.0,0.971866667,True,0.22186666700000002,4
2015-01-31,5,finishing,Saturday,9,0.75,3.94,0.0,240,0,0.0,0,0,2.0,0.971866667,True,0.22186666700000002,4
2015-01-31,5,finishing,Saturday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.971866667,True,0.22186666700000002,4
2015-01-31,5,finishing,Saturday,5,0.7,3.94,0.0,240,0,0.0,0,0,2.0,0.971866667,True,0.27186666700000006,4
2015-01-31,5,finishing,Saturday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,True,0.27186666700000006,4
2015-01-31,5,finishing,Saturday,8,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.971866667,True,0.321866667,4
2015-01-31,5,finishing,Saturday,11,0.65,3.94,0.0,600,0,0.0,0,0,5.0,0.971866667,True,0.321866667,4
2015-01-31,5,finishing,Saturday,6,0.6,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,True,0.37186666700000004,4
2015-01-31,5,sewing,Saturday,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56.0,0.920236905,True,0.12023690499999995,4
2015-01-31,5,sewing,Saturday,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.900537069,True,0.10053706899999992,4
2015-01-31,5,sewing,Saturday,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57.0,0.850610526,True,0.10061052599999998,3
2015-01-31,5,sewing,Saturday,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.850362069,True,0.100362069,3
2015-01-31,5,sewing,Saturday,12,0.75,15.26,1209.0,4200,45,0.0,0,0,35.0,0.750646667,True,0.0006466670000000452,2
2015-01-31,5,sewing,Saturday,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743,True,-0.043236257,1
2015-01-31,5,sewing,Saturday,11,0.65,20.1,1417.0,6480,49,0.0,0,0,54.0,0.650148148,True,0.0001481479999999591,1
2015-01-31,5,sewing,Saturday,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606,True,0.000710606000000058,1
2015-01-31,5,sewing,Saturday,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357,True,-0.31116964299999994,1
2015-01-31,5,sewing,Saturday,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54.0,0.286984568,True,-0.213015432,1
2015-02-01,1,finishing,Sunday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,1.0115625,True,0.3615624999999999,4
2015-02-01,1,sewing,Sunday,2,0.8,22.52,1396.0,6900,113,0.0,0,0,57.5,1.000671304,True,0.20067130399999988,4
2015-02-01,1,sewing,Sunday,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055,True,0.20040205499999986,4
2015-02-01,1,finishing,Sunday,1,0.75,3.94,0.0,2280,0,0.0,0,0,19.0,0.950438596,True,0.20043859600000002,4
2015-02-01,1,sewing,Sunday,3,0.8,22.52,1124.0,6840,100,0.0,0,0,57.0,0.950185965,True,0.15018596499999992,4
2015-02-01,1,finishing,Sunday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.912766667,True,0.11276666699999993,4
2015-02-01,1,finishing,Sunday,7,0.7,3.94,0.0,2160,0,0.0,0,0,18.0,0.892194444,True,0.19219444400000008,3
2015-02-01,1,finishing,Sunday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.8865,True,0.08649999999999991,3
2015-02-01,1,sewing,Sunday,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143,True,0.050532142999999974,3
2015-02-01,1,sewing,Sunday,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396,True,0.0501139599999999,3
2015-02-01,1,finishing,Sunday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.845069444,True,0.0450694439999999,3
2015-02-01,1,sewing,Sunday,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58.0,0.750593103,True,0.0005931030000000392,2
2015-02-01,1,sewing,Sunday,12,0.75,15.26,1276.0,1440,45,0.0,0,0,35.0,0.750450658,True,0.0004506579999999927,2
2015-02-01,1,finishing,Sunday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.702666667,True,-0.04733333299999998,2
2015-02-01,1,sewing,Sunday,11,0.7,20.1,1192.0,6120,75,0.0,0,0,54.0,0.700508929,True,0.0005089289999999913,2
2015-02-01,1,sewing,Sunday,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071,True,0.0010070709999999705,1
2015-02-01,1,sewing,Sunday,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55.0,0.466821212,True,-0.133178788,1
2015-02-01,1,sewing,Sunday,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56.0,0.411553571,True,-0.28844642899999995,1
2015-02-01,1,finishing,Sunday,6,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.314166667,True,-0.28583333299999997,1
2015-02-02,1,sewing,Monday,1,0.8,22.94,586.0,7020,113,0.0,0,0,58.5,1.000602279,True,0.20060227899999994,4
2015-02-02,1,finishing,Monday,9,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.994270833,True,0.24427083299999997,4
2015-02-02,1,sewing,Monday,2,0.8,22.52,586.0,7020,88,0.0,0,0,58.5,0.900158405,True,0.10015840499999995,4
2015-02-02,1,sewing,Monday,3,0.8,22.52,586.0,6840,70,0.0,0,0,57.0,0.90014152,True,0.10014151999999998,4
2015-02-02,1,sewing,Monday,10,0.8,22.52,586.0,6720,88,0.0,0,0,56.0,0.900129762,True,0.10012976200000001,4
2015-02-02,1,finishing,Monday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.85695,True,0.056949999999999945,3
2015-02-02,1,finishing,Monday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.809236111,True,0.009236110999999991,3
2015-02-02,1,sewing,Monday,12,0.8,15.26,586.0,3600,63,0.0,0,0,35.0,0.800401961,True,0.00040196100000000623,3
2015-02-02,1,sewing,Monday,4,0.8,22.52,586.0,5940,50,0.0,0,0,56.5,0.800393224,True,0.0003932239999999698,3
2015-02-02,1,sewing,Monday,9,0.75,29.12,586.0,6960,55,0.0,0,0,58.0,0.799963218,True,0.04996321800000003,2
2015-02-02,1,finishing,Monday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.740444444,True,-0.00955555600000002,2
2015-02-02,1,sewing,Monday,11,0.7,20.55,586.0,6480,60,0.0,0,0,54.0,0.700398148,True,0.0003981480000000426,2
2015-02-02,1,sewing,Monday,6,0.7,18.79,586.0,3960,30,0.0,0,0,33.0,0.700354545,True,0.0003545450000000949,2
2015-02-02,1,finishing,Monday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.561979167,True,-0.08802083300000008,1
2015-02-02,1,finishing,Monday,1,0.75,3.94,0.0,2280,0,0.0,0,0,19.0,0.504596491,True,-0.24540350899999996,1
2015-02-02,1,sewing,Monday,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724,True,0.0008017240000000037,1
2015-02-02,1,sewing,Monday,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738,True,-0.40469226199999997,1
2015-02-02,1,finishing,Monday,6,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.280333333,True,-0.31966666699999996,1
2015-02-02,1,sewing,Monday,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55.0,0.260978788,True,-0.389021212,1
2015-02-03,1,finishing,Tuesday,2,0.8,3.94,0.0,2400,0,0.0,0,0,20.0,1.001416667,True,0.20141666699999994,4
2015-02-03,1,sewing,Tuesday,1,0.8,22.52,1500.0,6900,113,0.0,0,0,57.5,1.000018551,True,0.20001855099999988,4
2015-02-03,1,sewing,Tuesday,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56.0,0.999995238,True,0.19999523799999996,4
2015-02-03,1,finishing,Tuesday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.99485,True,0.19484999999999997,4
2015-02-03,1,finishing,Tuesday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.976979167,True,0.276979167,4
2015-02-03,1,sewing,Tuesday,3,0.8,22.52,1112.0,6840,100,0.0,0,0,57.0,0.950185965,True,0.15018596499999992,4
2015-02-03,1,sewing,Tuesday,2,0.8,22.52,1452.0,6960,100,0.0,0,0,58.0,0.949981609,True,0.1499816089999999,4
2015-02-03,1,finishing,Tuesday,9,0.75,3.94,0.0,1320,0,0.0,0,0,11.0,0.919954545,True,0.16995454499999996,4
2015-02-03,1,sewing,Tuesday,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622,True,0.0004346219999999956,3
2015-02-03,1,sewing,Tuesday,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023,True,0.00025902299999991385,3
2015-02-03,1,finishing,Tuesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.778222222,True,-0.021777778000000025,2
2015-02-03,1,sewing,Tuesday,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58.0,0.750593103,True,0.0005931030000000392,2
2015-02-03,1,sewing,Tuesday,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.700513566,True,0.0005135660000000764,2
2015-02-03,1,sewing,Tuesday,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577,True,0.0001845770000000746,2
2015-02-03,1,sewing,Tuesday,8,0.7,24.26,1363.0,6660,0,0.0,0,0,55.5,0.586465465,True,-0.11353453499999999,1
2015-02-03,1,sewing,Tuesday,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56.0,0.541517857,True,-0.15848214299999996,1
2015-02-03,1,finishing,Tuesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.5375,True,-0.26250000000000007,1
2015-02-03,1,finishing,Tuesday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.495416667,True,-0.20458333299999998,1
2015-02-03,1,sewing,Tuesday,5,0.6,30.1,415.0,6960,0,0.0,0,0,58.0,0.415172414,True,-0.184827586,1
2015-02-04,1,sewing,Wednesday,2,0.8,22.52,1263.0,6900,100,0.0,0,0,57.5,1.05028058,True,0.25028057999999986,4
2015-02-04,1,sewing,Wednesday,3,0.8,22.52,968.0,6840,113,0.0,0,0,57.0,1.000230409,True,0.200230409,4
2015-02-04,1,sewing,Wednesday,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238,True,0.19999523799999996,4
2015-02-04,1,finishing,Wednesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.966759259,True,0.166759259,4
2015-02-04,1,finishing,Wednesday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.929183333,True,0.12918333299999996,4
2015-02-04,1,finishing,Wednesday,8,0.7,4.15,0.0,3000,0,0.0,0,0,25.0,0.915766667,True,0.21576666700000002,4
2015-02-04,1,sewing,Wednesday,1,0.8,22.52,1532.0,6900,88,0.0,0,0,57.5,0.900147246,True,0.10014724599999991,4
